title,source,csv file,git hub csv file,pdf link,pdf name,year
Road distance of district headquarters from Kathmandu [via Prithvi Highway],"Government of Nepal, Department of Roads",http://data.opennepal.net/sites/all/modules/pubdlcnt/pubdlcnt.php?file=http://data.opennepal.net/sites/default/files/resources/Road-distance-from-district-hq-from-ktm.csv&nid=1386,https://github.com/opennepal/odp-infrastructure/tree/master/Road distance of district headquarters from Kathmandu [via Prithvi Highway]/data.csv,http://www.dor.gov.np/road_statistic_2008/Report Pages/tables/6.pdf,6.pdf,
